item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM00445,TXN00149,PROD0247,2,897.59,5,1705.42
ITEM00446,TXN00150,PROD0169,1,687.49,5,653.12
ITEM00447,TXN00150,PROD0140,1,376.43,10,338.79
ITEM00448,TXN00150,PROD0440,1,533.04,10,479.74
ITEM00449,TXN00150,PROD0469,2,458.89,5,871.89
ITEM00450,TXN00150,PROD0055,1,334.48,15,284.31
ITEM00451,TXN00151,PROD0488,3,920.45,0,2761.35
ITEM00452,TXN00151,PROD0074,2,53.77,0,107.54
ITEM00453,TXN00151,PROD0485,1,342.1,15,290.79
ITEM00454,TXN00152,PROD0134,3,164.37,15,419.14
ITEM00455,TXN00152,PROD0308,2,86.3,5,163.97
ITEM00456,TXN00153,PROD0279,1,977.81,15,831.14
ITEM00457,TXN00153,PROD0297,3,514.57,15,1312.15
ITEM00458,TXN00153,PROD0381,3,145.11,5,413.56
ITEM00459,TXN00154,PROD0202,1,994.96,0,994.96
ITEM00460,TXN00154,PROD0260,2,303.89,5,577.39
ITEM00461,TXN00154,PROD0108,1,282.36,5,268.24
ITEM00462,TXN00154,PROD0185,1,887.64,15,754.49
ITEM00463,TXN00154,PROD0250,1,438.96,15,373.12
ITEM00464,TXN00155,PROD0272,1,803.03,10,722.73
ITEM00465,TXN00156,PROD0168,2,426.12,10,767.02
ITEM00466,TXN00156,PROD0166,1,438.69,0,438.69
ITEM00467,TXN00156,PROD0317,3,683.32,5,1947.46
ITEM00468,TXN00156,PROD0269,2,584.49,10,1052.08
ITEM00469,TXN00156,PROD0397,3,742.04,10,2003.51
ITEM00470,TXN00157,PROD0328,3,979.89,0,2939.67
ITEM00471,TXN00157,PROD0057,2,988.43,5,1878.02
ITEM00472,TXN00157,PROD0108,1,282.36,5,268.24
ITEM00473,TXN00157,PROD0105,2,34.2,0,68.4
ITEM00474,TXN00158,PROD0003,2,768.81,15,1306.98
ITEM00475,TXN00158,PROD0344,1,677.33,10,609.6
ITEM00476,TXN00158,PROD0437,2,473.06,10,851.51
ITEM00477,TXN00159,PROD0209,3,241.69,15,616.31
ITEM00478,TXN00159,PROD0479,1,469.22,10,422.3
ITEM00479,TXN00160,PROD0209,1,241.69,10,217.52
ITEM00480,TXN00160,PROD0301,3,520.28,15,1326.71
ITEM00481,TXN00160,PROD0402,3,625.74,10,1689.5
ITEM00482,TXN00160,PROD0403,1,266.62,10,239.96
ITEM00483,TXN00161,PROD0103,2,505.34,10,909.61
ITEM00484,TXN00161,PROD0499,3,642.02,15,1637.15
ITEM00485,TXN00161,PROD0046,3,76.91,5,219.19
ITEM00486,TXN00161,PROD0493,1,868.66,0,868.66
ITEM00487,TXN00162,PROD0418,3,571.24,0,1713.72
ITEM00488,TXN00162,PROD0324,2,352.91,5,670.53
ITEM00489,TXN00163,PROD0045,3,48.51,15,123.7
ITEM00490,TXN00163,PROD0090,3,118.13,15,301.23
ITEM00491,TXN00163,PROD0126,2,344.2,10,619.56
ITEM00492,TXN00163,PROD0166,3,438.69,5,1250.27
ITEM00493,TXN00163,PROD0256,3,991.36,0,2974.08
ITEM00494,TXN00164,PROD0338,2,154.6,15,262.82
ITEM00495,TXN00164,PROD0059,2,565.34,5,1074.15
ITEM00496,TXN00164,PROD0491,2,140.28,0,280.56
ITEM00497,TXN00164,PROD0024,3,500.52,0,1501.56
ITEM00498,TXN00164,PROD0498,1,236.93,0,236.93
ITEM00499,TXN00165,PROD0329,2,137.43,10,247.37
ITEM00500,TXN00165,PROD0243,3,344.63,5,982.2
ITEM00501,TXN00165,PROD0457,3,942.47,10,2544.67
ITEM00502,TXN00165,PROD0051,3,575.22,15,1466.81
ITEM00503,TXN00165,PROD0021,2,208.72,0,417.44
ITEM00504,TXN00166,PROD0343,3,286.73,0,860.19
ITEM00505,TXN00166,PROD0057,2,988.43,15,1680.33
ITEM00506,TXN00166,PROD0487,1,231.32,0,231.32
ITEM00507,TXN00166,PROD0419,1,941.37,15,800.16
ITEM00508,TXN00167,PROD0090,1,118.13,5,112.22
ITEM00509,TXN00168,PROD0287,2,566.71,10,1020.08
ITEM00510,TXN00169,PROD0013,3,905.45,0,2716.35
ITEM00511,TXN00169,PROD0337,2,118.81,10,213.86
ITEM00512,TXN00169,PROD0206,2,108.86,15,185.06
ITEM00513,TXN00169,PROD0465,3,232.14,15,591.96
ITEM00514,TXN00169,PROD0192,2,458.04,15,778.67
ITEM00515,TXN00170,PROD0262,1,189.9,5,180.41
ITEM00516,TXN00170,PROD0334,1,47.04,10,42.34
ITEM00517,TXN00170,PROD0333,1,174.31,5,165.59
ITEM00518,TXN00170,PROD0301,3,520.28,10,1404.76
ITEM00519,TXN00170,PROD0365,2,177.53,15,301.8
ITEM00520,TXN00171,PROD0262,2,189.9,10,341.82
ITEM00521,TXN00172,PROD0160,2,988.58,5,1878.3
ITEM00522,TXN00173,PROD0231,2,450.47,15,765.8
ITEM00523,TXN00173,PROD0054,2,758.71,5,1441.55
ITEM00524,TXN00173,PROD0451,1,184.57,15,156.88
ITEM00525,TXN00173,PROD0402,2,625.74,5,1188.91
ITEM00526,TXN00173,PROD0463,1,556.92,10,501.23
ITEM00527,TXN00174,PROD0035,1,965.08,15,820.32
ITEM00528,TXN00175,PROD0329,3,137.43,0,412.29
ITEM00529,TXN00175,PROD0446,1,839.99,15,713.99
ITEM00530,TXN00175,PROD0157,2,756.1,10,1360.98
ITEM00531,TXN00175,PROD0142,3,474.28,0,1422.84
ITEM00532,TXN00175,PROD0380,2,291.69,0,583.38
ITEM00533,TXN00176,PROD0332,2,921.03,5,1749.96
ITEM00534,TXN00176,PROD0356,2,417.52,0,835.04
ITEM00535,TXN00176,PROD0119,1,218.94,15,186.1
ITEM00536,TXN00177,PROD0100,2,662.62,0,1325.24
ITEM00537,TXN00177,PROD0060,2,661.12,15,1123.9
ITEM00538,TXN00177,PROD0051,1,575.22,15,488.94
ITEM00539,TXN00178,PROD0130,1,747.39,15,635.28
ITEM00540,TXN00178,PROD0351,1,113.58,15,96.54
ITEM00541,TXN00178,PROD0140,1,376.43,0,376.43
ITEM00542,TXN00178,PROD0259,1,763.18,10,686.86
ITEM00543,TXN00178,PROD0179,3,334.63,10,903.5
ITEM00544,TXN00179,PROD0100,1,662.62,10,596.36
ITEM00545,TXN00179,PROD0488,2,920.45,10,1656.81
ITEM00546,TXN00179,PROD0199,1,179.46,10,161.51
ITEM00547,TXN00179,PROD0370,1,945.71,10,851.14
ITEM00548,TXN00179,PROD0319,2,234.95,10,422.91
ITEM00549,TXN00180,PROD0467,1,477.42,15,405.81
ITEM00550,TXN00180,PROD0014,3,614.87,15,1567.92
ITEM00551,TXN00181,PROD0379,3,907.06,15,2313.0
ITEM00552,TXN00181,PROD0168,1,426.12,5,404.81
ITEM00553,TXN00182,PROD0415,2,297.62,0,595.24
ITEM00554,TXN00182,PROD0453,1,888.1,10,799.29
ITEM00555,TXN00182,PROD0483,2,278.51,0,557.02
ITEM00556,TXN00183,PROD0428,2,12.17,15,20.69
ITEM00557,TXN00183,PROD0310,2,23.3,5,44.27
ITEM00558,TXN00183,PROD0455,2,774.04,10,1393.27
ITEM00559,TXN00183,PROD0226,2,949.27,5,1803.61
ITEM00560,TXN00183,PROD0355,1,791.37,15,672.66
ITEM00561,TXN00184,PROD0268,2,22.9,10,41.22
ITEM00562,TXN00184,PROD0339,3,853.87,10,2305.45
ITEM00563,TXN00185,PROD0016,1,504.87,10,454.38
ITEM00564,TXN00185,PROD0170,1,195.7,5,185.91
ITEM00565,TXN00185,PROD0225,1,724.11,10,651.7
ITEM00566,TXN00185,PROD0168,2,426.12,0,852.24
ITEM00567,TXN00186,PROD0331,1,933.46,5,886.79
ITEM00568,TXN00186,PROD0412,1,298.81,5,283.87
ITEM00569,TXN00186,PROD0490,3,685.99,0,2057.97
ITEM00570,TXN00186,PROD0017,3,57.53,0,172.59
ITEM00571,TXN00187,PROD0168,2,426.12,0,852.24
ITEM00572,TXN00187,PROD0092,3,671.33,10,1812.59
ITEM00573,TXN00187,PROD0416,2,690.86,15,1174.46
ITEM00574,TXN00187,PROD0135,3,929.4,15,2369.97
ITEM00575,TXN00188,PROD0315,2,984.29,10,1771.72
ITEM00576,TXN00189,PROD0432,1,987.79,0,987.79
ITEM00577,TXN00189,PROD0422,2,445.23,10,801.41
ITEM00578,TXN00189,PROD0147,3,23.44,5,66.8
ITEM00579,TXN00189,PROD0404,2,11.63,0,23.26
ITEM00580,TXN00189,PROD0366,2,130.13,15,221.22
ITEM00581,TXN00190,PROD0262,3,189.9,5,541.22
ITEM00582,TXN00190,PROD0110,3,68.31,0,204.93
ITEM00583,TXN00190,PROD0138,3,72.1,5,205.48
ITEM00584,TXN00190,PROD0422,1,445.23,0,445.23
ITEM00585,TXN00191,PROD0163,3,49.58,15,126.43
ITEM00586,TXN00191,PROD0014,3,614.87,15,1567.92
ITEM00587,TXN00191,PROD0331,2,933.46,5,1773.57
ITEM00588,TXN00191,PROD0090,2,118.13,5,224.45
ITEM00589,TXN00192,PROD0147,1,23.44,5,22.27
ITEM00590,TXN00192,PROD0226,1,949.27,15,806.88
ITEM00591,TXN00192,PROD0426,3,496.07,5,1413.8
ITEM00592,TXN00193,PROD0420,3,335.06,5,954.92
ITEM00593,TXN00193,PROD0028,3,442.45,15,1128.25
ITEM00594,TXN00194,PROD0136,1,930.82,10,837.74
ITEM00595,TXN00194,PROD0003,3,768.81,15,1960.47
ITEM00596,TXN00194,PROD0080,3,387.78,0,1163.34
ITEM00597,TXN00194,PROD0389,3,837.94,0,2513.82
ITEM00598,TXN00194,PROD0275,3,607.77,0,1823.31
ITEM00599,TXN00195,PROD0394,3,985.17,10,2659.96
ITEM00600,TXN00195,PROD0463,3,556.92,0,1670.76
ITEM00601,TXN00195,PROD0378,2,904.99,0,1809.98
ITEM00602,TXN00195,PROD0149,2,723.11,5,1373.91
ITEM00603,TXN00196,PROD0073,2,122.34,5,232.45
ITEM00604,TXN00196,PROD0357,2,564.93,10,1016.87
ITEM00605,TXN00196,PROD0065,2,70.99,15,120.68
ITEM00606,TXN00197,PROD0250,1,438.96,0,438.96
ITEM00607,TXN00197,PROD0012,1,669.95,5,636.45
ITEM00608,TXN00197,PROD0301,2,520.28,15,884.48
ITEM00609,TXN00197,PROD0102,3,26.35,15,67.19
ITEM00610,TXN00197,PROD0464,1,417.14,5,396.28
ITEM00611,TXN00198,PROD0396,2,321.65,0,643.3
ITEM00612,TXN00198,PROD0088,1,468.3,15,398.06
ITEM00613,TXN00198,PROD0188,1,346.51,5,329.18
ITEM00614,TXN00198,PROD0095,3,455.9,0,1367.7
ITEM00615,TXN00198,PROD0497,1,654.03,5,621.33
ITEM00616,TXN00199,PROD0028,3,442.45,0,1327.35
ITEM00617,TXN00199,PROD0085,3,223.01,10,602.13
ITEM00618,TXN00199,PROD0431,1,308.25,0,308.25
ITEM00619,TXN00199,PROD0017,3,57.53,0,172.59
ITEM00620,TXN00199,PROD0386,1,385.56,10,347.0
ITEM00621,TXN00200,PROD0010,3,692.44,5,1973.45
ITEM00622,TXN00201,PROD0141,1,98.84,15,84.01
ITEM00623,TXN00202,PROD0022,3,581.16,15,1481.96
ITEM00624,TXN00203,PROD0301,3,520.28,0,1560.84
ITEM00625,TXN00203,PROD0034,3,636.05,15,1621.93
ITEM00626,TXN00203,PROD0422,1,445.23,0,445.23
ITEM00627,TXN00203,PROD0264,1,869.86,0,869.86
ITEM00628,TXN00204,PROD0223,1,757.35,15,643.75
ITEM00629,TXN00204,PROD0479,1,469.22,5,445.76
ITEM00630,TXN00204,PROD0106,2,859.02,0,1718.04
ITEM00631,TXN00205,PROD0044,1,727.79,15,618.62
ITEM00632,TXN00205,PROD0143,1,975.73,15,829.37
ITEM00633,TXN00205,PROD0462,1,595.47,10,535.92
ITEM00634,TXN00205,PROD0234,2,969.77,15,1648.61
ITEM00635,TXN00206,PROD0421,1,285.61,0,285.61
ITEM00636,TXN00206,PROD0283,2,466.16,15,792.47
ITEM00637,TXN00206,PROD0309,3,314.05,0,942.15
ITEM00638,TXN00206,PROD0025,2,440.33,0,880.66
ITEM00639,TXN00206,PROD0412,1,298.81,10,268.93
ITEM00640,TXN00207,PROD0242,3,292.65,0,877.95
ITEM00641,TXN00208,PROD0433,1,891.71,0,891.71
ITEM00642,TXN00208,PROD0167,3,119.28,10,322.06
ITEM00643,TXN00208,PROD0495,1,20.34,10,18.31
ITEM00644,TXN00208,PROD0284,3,890.71,15,2271.31
ITEM00645,TXN00209,PROD0044,2,727.79,0,1455.58
ITEM00646,TXN00209,PROD0329,2,137.43,15,233.63
ITEM00647,TXN00209,PROD0076,3,513.0,15,1308.15
ITEM00648,TXN00210,PROD0353,3,726.42,15,1852.37
ITEM00649,TXN00210,PROD0363,3,964.25,0,2892.75
ITEM00650,TXN00210,PROD0491,2,140.28,15,238.48
ITEM00651,TXN00210,PROD0049,3,647.37,10,1747.9
ITEM00652,TXN00211,PROD0473,3,819.85,0,2459.55
ITEM00653,TXN00212,PROD0386,3,385.56,15,983.18
ITEM00654,TXN00212,PROD0049,2,647.37,0,1294.74
ITEM00655,TXN00212,PROD0256,3,991.36,0,2974.08
ITEM00656,TXN00212,PROD0197,3,788.47,10,2128.87
ITEM00657,TXN00212,PROD0334,3,47.04,15,119.95
ITEM00658,TXN00213,PROD0358,2,662.42,15,1126.11
ITEM00659,TXN00213,PROD0318,1,998.36,5,948.44
ITEM00660,TXN00213,PROD0138,3,72.1,0,216.3
ITEM00661,TXN00213,PROD0185,1,887.64,15,754.49
ITEM00662,TXN00213,PROD0082,1,483.35,10,435.02
ITEM00663,TXN00214,PROD0229,2,155.75,0,311.5
ITEM00664,TXN00214,PROD0423,2,342.61,0,685.22
ITEM00665,TXN00215,PROD0210,3,743.11,0,2229.33
ITEM00666,TXN00215,PROD0209,1,241.69,10,217.52
ITEM00667,TXN00215,PROD0033,1,35.01,15,29.76
ITEM00668,TXN00216,PROD0112,3,370.36,0,1111.08
ITEM00669,TXN00217,PROD0165,3,41.35,0,124.05
ITEM00670,TXN00217,PROD0451,1,184.57,0,184.57
ITEM00671,TXN00217,PROD0205,1,532.49,10,479.24
ITEM00672,TXN00217,PROD0388,3,341.85,15,871.72
ITEM00673,TXN00218,PROD0262,2,189.9,5,360.81
ITEM00674,TXN00219,PROD0450,1,426.08,10,383.47
ITEM00675,TXN00219,PROD0056,1,313.61,0,313.61
ITEM00676,TXN00219,PROD0448,2,646.64,5,1228.62
ITEM00677,TXN00219,PROD0134,1,164.37,15,139.71
ITEM00678,TXN00219,PROD0275,1,607.77,15,516.6
ITEM00679,TXN00220,PROD0238,1,602.54,5,572.41
ITEM00680,TXN00221,PROD0226,3,949.27,10,2563.03
ITEM00681,TXN00221,PROD0131,2,148.84,15,253.03
ITEM00682,TXN00221,PROD0132,3,881.5,10,2380.05
ITEM00683,TXN00221,PROD0413,3,403.25,15,1028.29
ITEM00684,TXN00222,PROD0094,1,802.82,10,722.54
ITEM00685,TXN00222,PROD0471,1,834.81,15,709.59
ITEM00686,TXN00223,PROD0312,2,499.23,10,898.61
ITEM00687,TXN00224,PROD0384,2,280.02,10,504.04
ITEM00688,TXN00225,PROD0416,3,690.86,15,1761.69
ITEM00689,TXN00225,PROD0231,3,450.47,5,1283.84
ITEM00690,TXN00225,PROD0186,1,620.38,10,558.34
ITEM00691,TXN00225,PROD0305,1,70.1,0,70.1
ITEM00692,TXN00225,PROD0238,2,602.54,10,1084.57
ITEM00693,TXN00226,PROD0324,3,352.91,5,1005.79
ITEM00694,TXN00226,PROD0411,2,949.57,15,1614.27
ITEM00695,TXN00226,PROD0495,1,20.34,10,18.31
ITEM00696,TXN00227,PROD0247,2,897.59,10,1615.66
ITEM00697,TXN00227,PROD0439,2,989.44,5,1879.94
ITEM00698,TXN00228,PROD0039,3,642.74,5,1831.81
ITEM00699,TXN00229,PROD0160,1,988.58,15,840.29
ITEM00700,TXN00229,PROD0365,2,177.53,5,337.31
ITEM00701,TXN00229,PROD0316,2,107.12,0,214.24
ITEM00702,TXN00229,PROD0241,3,781.5,5,2227.28
ITEM00703,TXN00230,PROD0014,2,614.87,10,1106.77
ITEM00704,TXN00230,PROD0249,2,309.83,0,619.66
ITEM00705,TXN00230,PROD0322,1,906.19,5,860.88
ITEM00706,TXN00231,PROD0077,2,340.45,5,646.85
ITEM00707,TXN00231,PROD0409,2,290.45,5,551.85
ITEM00708,TXN00231,PROD0261,3,985.43,0,2956.29
ITEM00709,TXN00232,PROD0454,3,945.44,0,2836.32
ITEM00710,TXN00232,PROD0062,2,745.22,10,1341.4
ITEM00711,TXN00233,PROD0044,1,727.79,15,618.62
ITEM00712,TXN00233,PROD0404,2,11.63,5,22.1
ITEM00713,TXN00233,PROD0473,2,819.85,10,1475.73
ITEM00714,TXN00233,PROD0197,2,788.47,5,1498.09
ITEM00715,TXN00233,PROD0181,1,632.59,5,600.96
ITEM00716,TXN00234,PROD0206,2,108.86,5,206.83
ITEM00717,TXN00234,PROD0319,1,234.95,15,199.71
ITEM00718,TXN00235,PROD0273,3,518.72,5,1478.35
ITEM00719,TXN00235,PROD0162,2,232.83,15,395.81
ITEM00720,TXN00235,PROD0302,2,507.96,10,914.33
ITEM00721,TXN00236,PROD0332,1,921.03,0,921.03
ITEM00722,TXN00236,PROD0076,2,513.0,10,923.4
ITEM00723,TXN00236,PROD0052,3,527.52,0,1582.56
ITEM00724,TXN00236,PROD0356,2,417.52,0,835.04
ITEM00725,TXN00236,PROD0074,3,53.77,0,161.31
ITEM00726,TXN00237,PROD0409,3,290.45,5,827.78
ITEM00727,TXN00237,PROD0476,3,615.75,15,1570.16
ITEM00728,TXN00237,PROD0286,3,952.3,15,2428.36
ITEM00729,TXN00237,PROD0279,1,977.81,0,977.81
ITEM00730,TXN00237,PROD0469,2,458.89,15,780.11
ITEM00731,TXN00238,PROD0110,2,68.31,10,122.96
ITEM00732,TXN00238,PROD0110,3,68.31,0,204.93
ITEM00733,TXN00239,PROD0157,3,756.1,10,2041.47
ITEM00734,TXN00239,PROD0201,2,289.28,5,549.63
ITEM00735,TXN00239,PROD0277,3,592.97,10,1601.02
ITEM00736,TXN00240,PROD0238,1,602.54,5,572.41
ITEM00737,TXN00240,PROD0439,2,989.44,0,1978.88
ITEM00738,TXN00240,PROD0414,1,118.83,15,101.01
ITEM00739,TXN00240,PROD0106,2,859.02,5,1632.14
ITEM00740,TXN00241,PROD0459,3,647.25,10,1747.58
ITEM00741,TXN00241,PROD0342,1,712.32,15,605.47
ITEM00742,TXN00241,PROD0349,3,904.34,5,2577.37
ITEM00743,TXN00241,PROD0488,3,920.45,0,2761.35
ITEM00744,TXN00241,PROD0058,1,589.41,0,589.41
ITEM00745,TXN00242,PROD0147,2,23.44,15,39.85
ITEM00746,TXN00242,PROD0319,2,234.95,10,422.91
ITEM00747,TXN00242,PROD0111,2,369.53,15,628.2
ITEM00748,TXN00243,PROD0213,1,375.89,15,319.51
ITEM00749,TXN00243,PROD0346,1,759.1,5,721.14
ITEM00750,TXN00243,PROD0208,1,956.04,15,812.63
ITEM00751,TXN00243,PROD0383,3,68.47,15,174.6
ITEM00752,TXN00243,PROD0367,1,173.47,15,147.45
ITEM00753,TXN00244,PROD0014,3,614.87,5,1752.38
ITEM00754,TXN00244,PROD0034,3,636.05,15,1621.93
ITEM00755,TXN00244,PROD0066,2,941.11,10,1694.0
ITEM00756,TXN00244,PROD0499,1,642.02,15,545.72
ITEM00757,TXN00244,PROD0258,2,831.68,15,1413.86
ITEM00758,TXN00245,PROD0443,1,665.78,0,665.78
ITEM00759,TXN00246,PROD0336,1,355.95,10,320.36
ITEM00760,TXN00246,PROD0178,1,70.42,0,70.42
ITEM00761,TXN00246,PROD0412,2,298.81,15,507.98
ITEM00762,TXN00246,PROD0135,2,929.4,0,1858.8
ITEM00763,TXN00246,PROD0288,3,448.8,10,1211.76
ITEM00764,TXN00247,PROD0431,2,308.25,5,585.67
ITEM00765,TXN00247,PROD0347,3,169.97,10,458.92
ITEM00766,TXN00247,PROD0236,3,394.5,0,1183.5
ITEM00767,TXN00247,PROD0450,1,426.08,15,362.17
ITEM00768,TXN00247,PROD0164,2,518.71,5,985.55
ITEM00769,TXN00248,PROD0258,1,831.68,0,831.68
ITEM00770,TXN00248,PROD0441,2,488.36,0,976.72
ITEM00771,TXN00248,PROD0180,3,775.03,5,2208.84
ITEM00772,TXN00249,PROD0289,3,513.58,0,1540.74
ITEM00773,TXN00249,PROD0424,1,383.56,15,326.03
ITEM00774,TXN00250,PROD0216,1,132.87,10,119.58
ITEM00775,TXN00250,PROD0253,3,920.19,0,2760.57
ITEM00776,TXN00250,PROD0387,1,130.42,0,130.42
ITEM00777,TXN00250,PROD0165,2,41.35,0,82.7
ITEM00778,TXN00250,PROD0187,1,664.64,15,564.94
ITEM00779,TXN00251,PROD0328,1,979.89,15,832.91
ITEM00780,TXN00251,PROD0003,1,768.81,0,768.81
ITEM00781,TXN00251,PROD0038,2,961.65,5,1827.13
ITEM00782,TXN00251,PROD0323,1,528.15,0,528.15
ITEM00783,TXN00252,PROD0313,3,965.43,5,2751.48
ITEM00784,TXN00253,PROD0026,2,170.2,10,306.36
ITEM00785,TXN00254,PROD0358,3,662.42,0,1987.26
ITEM00786,TXN00255,PROD0336,3,355.95,0,1067.85
ITEM00787,TXN00255,PROD0253,1,920.19,5,874.18
ITEM00788,TXN00255,PROD0127,3,272.46,15,694.77
ITEM00789,TXN00255,PROD0387,1,130.42,5,123.9
ITEM00790,TXN00256,PROD0062,2,745.22,15,1266.87
ITEM00791,TXN00256,PROD0449,1,723.35,15,614.85
ITEM00792,TXN00256,PROD0079,1,778.86,10,700.97
ITEM00793,TXN00256,PROD0240,2,254.16,0,508.32
ITEM00794,TXN00257,PROD0024,3,500.52,15,1276.33
ITEM00795,TXN00257,PROD0458,3,132.81,5,378.51
ITEM00796,TXN00258,PROD0196,3,865.4,15,2206.77
ITEM00797,TXN00258,PROD0265,2,65.31,0,130.62
ITEM00798,TXN00259,PROD0244,1,26.78,5,25.44
ITEM00799,TXN00259,PROD0438,2,560.9,15,953.53
ITEM00800,TXN00260,PROD0339,1,853.87,5,811.18
ITEM00801,TXN00261,PROD0438,3,560.9,10,1514.43
ITEM00802,TXN00261,PROD0490,1,685.99,15,583.09
ITEM00803,TXN00261,PROD0472,1,618.74,15,525.93
ITEM00804,TXN00262,PROD0214,2,526.99,5,1001.28
ITEM00805,TXN00262,PROD0325,3,321.42,10,867.83
ITEM00806,TXN00262,PROD0233,2,182.18,5,346.14
ITEM00807,TXN00262,PROD0159,2,755.69,0,1511.38
ITEM00808,TXN00263,PROD0087,3,590.32,10,1593.86
ITEM00809,TXN00264,PROD0441,3,488.36,0,1465.08
ITEM00810,TXN00264,PROD0077,3,340.45,0,1021.35
ITEM00811,TXN00264,PROD0146,3,704.7,10,1902.69
ITEM00812,TXN00264,PROD0445,2,482.97,15,821.05
ITEM00813,TXN00265,PROD0219,2,331.35,15,563.3
ITEM00814,TXN00265,PROD0308,1,86.3,0,86.3
ITEM00815,TXN00266,PROD0476,1,615.75,0,615.75
ITEM00816,TXN00266,PROD0025,1,440.33,15,374.28
ITEM00817,TXN00266,PROD0218,1,857.14,5,814.28
ITEM00818,TXN00266,PROD0029,1,214.16,0,214.16
ITEM00819,TXN00266,PROD0389,2,837.94,10,1508.29
ITEM00820,TXN00267,PROD0441,1,488.36,15,415.11
ITEM00821,TXN00268,PROD0198,3,474.07,0,1422.21
ITEM00822,TXN00268,PROD0229,1,155.75,10,140.18
ITEM00823,TXN00268,PROD0290,1,19.44,5,18.47
ITEM00824,TXN00269,PROD0168,2,426.12,15,724.4
ITEM00825,TXN00269,PROD0225,2,724.11,5,1375.81
ITEM00826,TXN00269,PROD0025,2,440.33,0,880.66
ITEM00827,TXN00270,PROD0212,2,869.86,15,1478.76
ITEM00828,TXN00271,PROD0192,2,458.04,0,916.08
ITEM00829,TXN00271,PROD0316,3,107.12,10,289.22
ITEM00830,TXN00271,PROD0012,2,669.95,15,1138.91
ITEM00831,TXN00271,PROD0132,1,881.5,5,837.42
ITEM00832,TXN00272,PROD0399,1,483.46,5,459.29
ITEM00833,TXN00272,PROD0180,1,775.03,0,775.03
ITEM00834,TXN00272,PROD0294,1,858.64,0,858.64
ITEM00835,TXN00273,PROD0074,2,53.77,15,91.41
ITEM00836,TXN00273,PROD0032,2,818.7,10,1473.66
ITEM00837,TXN00273,PROD0314,2,103.71,15,176.31
ITEM00838,TXN00273,PROD0067,2,935.05,5,1776.59
ITEM00839,TXN00273,PROD0169,2,687.49,15,1168.73
ITEM00840,TXN00274,PROD0077,1,340.45,15,289.38
ITEM00841,TXN00274,PROD0280,1,62.79,5,59.65
ITEM00842,TXN00275,PROD0403,2,266.62,0,533.24
ITEM00843,TXN00275,PROD0495,3,20.34,5,57.97
ITEM00844,TXN00276,PROD0297,3,514.57,15,1312.15
ITEM00845,TXN00276,PROD0388,1,341.85,15,290.57
ITEM00846,TXN00276,PROD0265,3,65.31,5,186.13
ITEM00847,TXN00276,PROD0103,2,505.34,5,960.15
ITEM00848,TXN00276,PROD0081,3,90.62,0,271.86
ITEM00849,TXN00277,PROD0243,3,344.63,15,878.81
ITEM00850,TXN00277,PROD0009,1,612.95,15,521.01
ITEM00851,TXN00277,PROD0145,3,196.61,0,589.83
ITEM00852,TXN00277,PROD0196,2,865.4,5,1644.26
ITEM00853,TXN00277,PROD0065,3,70.99,5,202.32
ITEM00854,TXN00278,PROD0212,3,869.86,0,2609.58
ITEM00855,TXN00278,PROD0037,1,875.76,15,744.4
ITEM00856,TXN00278,PROD0220,3,362.33,15,923.94
ITEM00857,TXN00279,PROD0201,3,289.28,0,867.84
ITEM00858,TXN00279,PROD0230,1,549.41,5,521.94
ITEM00859,TXN00279,PROD0213,1,375.89,10,338.3
ITEM00860,TXN00279,PROD0190,2,958.58,15,1629.59
ITEM00861,TXN00280,PROD0122,1,264.71,10,238.24
ITEM00862,TXN00280,PROD0284,3,890.71,15,2271.31
ITEM00863,TXN00281,PROD0013,2,905.45,5,1720.36
ITEM00864,TXN00281,PROD0378,3,904.99,5,2579.22
ITEM00865,TXN00281,PROD0016,1,504.87,10,454.38
ITEM00866,TXN00281,PROD0323,2,528.15,15,897.85
ITEM00867,TXN00281,PROD0304,1,713.36,0,713.36
ITEM00868,TXN00282,PROD0384,2,280.02,0,560.04
ITEM00869,TXN00282,PROD0034,3,636.05,10,1717.33
ITEM00870,TXN00282,PROD0194,1,310.28,5,294.77
ITEM00871,TXN00283,PROD0358,3,662.42,10,1788.53
ITEM00872,TXN00283,PROD0211,3,324.96,15,828.65
ITEM00873,TXN00283,PROD0187,1,664.64,15,564.94
ITEM00874,TXN00283,PROD0446,3,839.99,0,2519.97
ITEM00875,TXN00284,PROD0170,2,195.7,10,352.26
ITEM00876,TXN00284,PROD0221,3,497.78,0,1493.34
ITEM00877,TXN00285,PROD0407,3,196.07,0,588.21
ITEM00878,TXN00286,PROD0208,3,956.04,5,2724.71
ITEM00879,TXN00286,PROD0137,3,11.72,10,31.64
ITEM00880,TXN00286,PROD0498,1,236.93,5,225.08
ITEM00881,TXN00287,PROD0136,2,930.82,15,1582.39
ITEM00882,TXN00287,PROD0366,3,130.13,10,351.35
ITEM00883,TXN00287,PROD0209,1,241.69,10,217.52
ITEM00884,TXN00287,PROD0278,2,218.09,5,414.37
ITEM00885,TXN00287,PROD0171,2,232.02,0,464.04
ITEM00886,TXN00288,PROD0483,2,278.51,15,473.47
ITEM00887,TXN00288,PROD0299,2,356.54,15,606.12
ITEM00888,TXN00288,PROD0364,2,544.4,0,1088.8
ITEM00889,TXN00288,PROD0205,3,532.49,0,1597.47
